noteId,raterParticipantId,createdAtMillis,version,agree,disagree,helpful,notHelpful,helpfulnessLevel,helpfulOther,helpfulInformative,helpfulClear,helpfulEmpathetic,helpfulGoodSources,helpfulUniqueContext,helpfulAddressesClaim,helpfulImportantContext,helpfulUnbiasedLanguage,notHelpfulOther,notHelpfulIncorrect,notHelpfulSourcesMissingOrUnreliable,notHelpfulOpinionSpeculationOrBias,notHelpfulMissingKeyPoints,notHelpfulOutdated,notHelpfulHardToUnderstand,notHelpfulArgumentativeOrBiased,notHelpfulOffTopic,notHelpfulSpamHarassmentOrAbuse,notHelpfulIrrelevantSources,notHelpfulOpinionSpeculation,notHelpfulNoteNotNeeded,ratedOnTweetId
1853851725792268442,6163D0B8EDF3EA20CFB03F1B708B9BDE513052D1866A55BD0D32DBBE9D21141A,1730854725756,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1853609823935353132
1853888172704354746,6163D0B8EDF3EA20CFB03F1B708B9BDE513052D1866A55BD0D32DBBE9D21141A,1730854711794,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853609823935353132
1853890663718277378,0A2110A19664BB29CB1236A55820BFD05344FE85F5F5CAD7E6EA0799CDDCF5B1,1730839796339,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853558003552620914
1850040187763445919,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730826715252,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849873999570043323
1851352235097161915,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730835099745,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853798564494811573
1853643531111329835,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730812661917,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853585160459211187
1853672597541785983,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730812645771,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853625573391618245
1853755718882464243,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730811428384,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853737142687498733
1853797093824929879,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730825089757,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1853655468306014270
1853816888175833282,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730822225785,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853787300284555483
1853820688076861682,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730822230788,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853787300284555483
1853823863768993825,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730823486817,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853664804352802981
1853827234642964937,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730823481992,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853664804352802981
1853828512962007454,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730823489335,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853664804352802981
1853831286147657834,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730835102519,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853798564494811573
1853846387873767748,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730827258548,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853654685032309238
1853847220358897808,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730835092627,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853798564494811573
1853849629743575409,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730833154179,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853841989726331353
1853871320598991127,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730851461012,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1853862341533950212
1853876907420664310,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730834873298,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853839277140168989
1853893585147761119,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730840107329,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853891159074242994
1853894220035006841,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730838806578,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853878292631232885
1853896097510609351,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730851456962,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853862341533950212
1853906682415382786,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730844549825,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853902662993064018
1853911377041076381,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730844545161,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853902662993064018
1853916591290991011,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730844009315,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1853893362623099191
1853919446941008298,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730844547216,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853902662993064018
1853925862556815828,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730846287431,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1853866326571294896
1853926235535233252,995CDD1ACA6A44FE6F335A7496C96AA1C822D2A0057912740ED0EB56E497FB72,1730846336890,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853863679957303668
1853849336272265600,AF710816C76246239C1681FEF0D6C659E9FA619132C86393DB304BA47F4A987E,1730838576484,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853810750286107088
1853877516299100507,AF710816C76246239C1681FEF0D6C659E9FA619132C86393DB304BA47F4A987E,1730838568904,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853810750286107088
1853887048723399102,AF710816C76246239C1681FEF0D6C659E9FA619132C86393DB304BA47F4A987E,1730838686548,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853831119910633710
1853891260160885073,AF710816C76246239C1681FEF0D6C659E9FA619132C86393DB304BA47F4A987E,1730838560489,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853810750286107088
1853891663149899916,AF710816C76246239C1681FEF0D6C659E9FA619132C86393DB304BA47F4A987E,1730838712072,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853831119910633710
1853892143007637718,AF710816C76246239C1681FEF0D6C659E9FA619132C86393DB304BA47F4A987E,1730838698249,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853831119910633710
1853855692236427665,B1BCC899D57504927CD5489011B92B4CB2A8F900E3AA77ED93378A9282906160,1730845295037,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853558745298538503
1853893990174892471,B1BCC899D57504927CD5489011B92B4CB2A8F900E3AA77ED93378A9282906160,1730839721435,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853874621897912671
1853899179396931865,B1BCC899D57504927CD5489011B92B4CB2A8F900E3AA77ED93378A9282906160,1730845275508,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853558745298538503
1853903897791692818,B1BCC899D57504927CD5489011B92B4CB2A8F900E3AA77ED93378A9282906160,1730845497696,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853873880500150426
1853905929357721896,B1BCC899D57504927CD5489011B92B4CB2A8F900E3AA77ED93378A9282906160,1730846481493,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1853873880500150426
1853909020068679703,B1BCC899D57504927CD5489011B92B4CB2A8F900E3AA77ED93378A9282906160,1730846366935,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853873880500150426
1853015820810760392,0DDAC2BE3CE4F2BD330E454629BE9C5F965DB6AB86F33AD863EEF70C1B3D3B2F,1730799927392,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1852855224425410643
1853616547497226654,0DDAC2BE3CE4F2BD330E454629BE9C5F965DB6AB86F33AD863EEF70C1B3D3B2F,1730802878384,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853433426021597461
1850224730940350674,1B8494A6A5BDEEF63B2350968BF814E64224F9E0C030F82398FBE0497B07D5D3,1730837206834,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1850038109611884595
1850529510414020682,1B8494A6A5BDEEF63B2350968BF814E64224F9E0C030F82398FBE0497B07D5D3,1730837236670,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1850038109611884595
1853493047352504682,1B8494A6A5BDEEF63B2350968BF814E64224F9E0C030F82398FBE0497B07D5D3,1730819870814,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1853471747443659232
1853548835005731026,1B8494A6A5BDEEF63B2350968BF814E64224F9E0C030F82398FBE0497B07D5D3,1730819849146,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1853471747443659232
1853623792960188477,1B8494A6A5BDEEF63B2350968BF814E64224F9E0C030F82398FBE0497B07D5D3,1730839979162,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853498604561834298
1853632573114605728,1B8494A6A5BDEEF63B2350968BF814E64224F9E0C030F82398FBE0497B07D5D3,1730819909787,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853471747443659232
1853504328553877739,12981B0077806202B51527E1B2B60195CE7F960C3D700D74FB57648E0DF4CD99,1730842423527,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853137643179278466
1853527609210294562,12981B0077806202B51527E1B2B60195CE7F960C3D700D74FB57648E0DF4CD99,1730842408913,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853137643179278466
1853874505854161146,99497518BB07113A675480E10CAC3CE09BD234E7D5A93984AF9E21CDE7B2536F,1730833873793,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853796510099550305
1853593151199666397,46F514DCDACD7B3C2BD19D7C4D56FA211E84374A94A46FA1608CEB0314341FF2,1730833010203,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853482345803714913
1853617281533685912,46F514DCDACD7B3C2BD19D7C4D56FA211E84374A94A46FA1608CEB0314341FF2,1730845589805,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1853583908526244154
1853623321054556510,46F514DCDACD7B3C2BD19D7C4D56FA211E84374A94A46FA1608CEB0314341FF2,1730845610162,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853583908526244154
1853816539138388115,46F514DCDACD7B3C2BD19D7C4D56FA211E84374A94A46FA1608CEB0314341FF2,1730846071971,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853580100857426423
1853821252768534893,46F514DCDACD7B3C2BD19D7C4D56FA211E84374A94A46FA1608CEB0314341FF2,1730832985688,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853482345803714913
1853827848550694967,46F514DCDACD7B3C2BD19D7C4D56FA211E84374A94A46FA1608CEB0314341FF2,1730833004175,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853482345803714913
1853883253817552976,46F514DCDACD7B3C2BD19D7C4D56FA211E84374A94A46FA1608CEB0314341FF2,1730845614800,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853583908526244154
1853886904959173076,46F514DCDACD7B3C2BD19D7C4D56FA211E84374A94A46FA1608CEB0314341FF2,1730845602019,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1853583908526244154
1853851087096398092,1BBA88369B9A493AB5147D815F97980C2D68CF3B3B18A5AF09F31283A8175EED,1730831042350,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853833135588556957
1853855315672154409,1BBA88369B9A493AB5147D815F97980C2D68CF3B3B18A5AF09F31283A8175EED,1730831032514,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853833135588556957
1853631509707567219,BBDE8745274F9C262CCD90E58CA96FB878A330660B8F1748C0F42C80A38DA84A,1730822788277,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853526377292583378
1853637643004993795,BBDE8745274F9C262CCD90E58CA96FB878A330660B8F1748C0F42C80A38DA84A,1730822799826,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853526377292583378
1853036318000881928,AAD6D1F6BF52FFC6AD684705B62DE0EC22A1B5F22E48B09913FD0F7675AF1C24,1730782923814,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1852859006110544141
1853068139761713582,AAD6D1F6BF52FFC6AD684705B62DE0EC22A1B5F22E48B09913FD0F7675AF1C24,1730782899527,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1852859006110544141
1853052611173273621,89E9E19BBECD22F5D4E2CB809B8907A3901512ECD2D65423B0B8F3B46A3CD4C0,1730849319524,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1852500874033324297
1853599202636349775,89E9E19BBECD22F5D4E2CB809B8907A3901512ECD2D65423B0B8F3B46A3CD4C0,1730825804038,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1853556357129257079
1853632827633402086,89E9E19BBECD22F5D4E2CB809B8907A3901512ECD2D65423B0B8F3B46A3CD4C0,1730825780671,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853556357129257079
1853752211009937499,89E9E19BBECD22F5D4E2CB809B8907A3901512ECD2D65423B0B8F3B46A3CD4C0,1730825967736,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853717438296203271
1853799030297399759,89E9E19BBECD22F5D4E2CB809B8907A3901512ECD2D65423B0B8F3B46A3CD4C0,1730850145687,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853796873900892599
1853854769426862486,89E9E19BBECD22F5D4E2CB809B8907A3901512ECD2D65423B0B8F3B46A3CD4C0,1730850100894,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853821767024074903
1853885750523072857,89E9E19BBECD22F5D4E2CB809B8907A3901512ECD2D65423B0B8F3B46A3CD4C0,1730849033656,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853839547198505349
1853624636929704395,DB1418E408D7D4F99C9780095F9E7329CF58708D306F7ED57FF61AE88AD772A2,1730826823733,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1853444639136890934
1853417591718502855,D57E8F62AE98496471EEB2E7B41340620E6A21AF44BA0BF52D080BDB5BAD17C6,1730818021282,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1853251428212465760
1853643670890959256,D57E8F62AE98496471EEB2E7B41340620E6A21AF44BA0BF52D080BDB5BAD17C6,1730818002555,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1853251428212465760
1853372312487334152,9D296A6BAB98ABAAFD22396734D36C48B73B275B9099B99C9A8BF8D34F5659FC,1730786960198,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853370577660060107
1853661888980087083,7A2C2E4FF2DD298BB22550788D1F0C7FF1D184ADC0659D42F7F5F3E7B61C4E1F,1730821463986,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1853442198575952031
1853788451042185418,7A2C2E4FF2DD298BB22550788D1F0C7FF1D184ADC0659D42F7F5F3E7B61C4E1F,1730825347195,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853474763588407696
1853563673052413973,56A8C88B4606680C120603E8F948BED7522DFC713E899A2CDEFF675A00BBAFAE,1730802286288,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853447031089422748
1853639586880114855,56A8C88B4606680C120603E8F948BED7522DFC713E899A2CDEFF675A00BBAFAE,1730802268990,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1853447031089422748
1853803654806983011,56A8C88B4606680C120603E8F948BED7522DFC713E899A2CDEFF675A00BBAFAE,1730829902794,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853508894661677296
1853856524864459176,56A8C88B4606680C120603E8F948BED7522DFC713E899A2CDEFF675A00BBAFAE,1730831006091,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853552590421729349
1853641017066393876,EC4E01E196E1915EBA9826FB9703AC841BB8D104FEAC438A3300FDC2E0906240,1730792929878,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852889624617865591
1853755154081739157,39EF91D60F5D27040D3E51A110BF88EA335BA4037B52F8A5B9B838EF6244B373,1730830005943,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853486245843718439
1853654519017611429,4BEDCF37A8F1F60A362BA77E5F7F0B641A95E1151D0BE7B2B5E6D73B6B4C0918,1730794163845,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853525989030052023
1853685632281026895,4BEDCF37A8F1F60A362BA77E5F7F0B641A95E1151D0BE7B2B5E6D73B6B4C0918,1730794169035,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853525989030052023
1853893824260780078,4BEDCF37A8F1F60A362BA77E5F7F0B641A95E1151D0BE7B2B5E6D73B6B4C0918,1730838798358,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853893064236183619
1853895004718264783,4BEDCF37A8F1F60A362BA77E5F7F0B641A95E1151D0BE7B2B5E6D73B6B4C0918,1730838795421,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853893064236183619
1853895440686555347,4BEDCF37A8F1F60A362BA77E5F7F0B641A95E1151D0BE7B2B5E6D73B6B4C0918,1730838809426,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853893064236183619
1853895657633005681,4BEDCF37A8F1F60A362BA77E5F7F0B641A95E1151D0BE7B2B5E6D73B6B4C0918,1730838790975,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853893064236183619
1853898106087317711,4BEDCF37A8F1F60A362BA77E5F7F0B641A95E1151D0BE7B2B5E6D73B6B4C0918,1730838782008,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853893064236183619
1853904295936348556,4BEDCF37A8F1F60A362BA77E5F7F0B641A95E1151D0BE7B2B5E6D73B6B4C0918,1730840384674,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853902662993064018
1853523733031325882,EAB96D4C711B0ACD706AEFD166EAD252B27987EA4355D37267BF285BABEC3FD7,1730807008264,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853489926085783837
1853604340046667960,EAB96D4C711B0ACD706AEFD166EAD252B27987EA4355D37267BF285BABEC3FD7,1730836351927,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1853559845137346800
1853858643361341758,EAB96D4C711B0ACD706AEFD166EAD252B27987EA4355D37267BF285BABEC3FD7,1730840397326,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853847172309209357
1853876220657614916,EAB96D4C711B0ACD706AEFD166EAD252B27987EA4355D37267BF285BABEC3FD7,1730840391324,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853847172309209357
1853573601540407484,08C322AB221CACFD9FB1E672B73385A14F570905A2D20C94D651E4B40A8ED930,1730833071695,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853019123288072220
1853732626764575059,08C322AB221CACFD9FB1E672B73385A14F570905A2D20C94D651E4B40A8ED930,1730801720469,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1853542787289166235
1853772352620015865,08C322AB221CACFD9FB1E672B73385A14F570905A2D20C94D651E4B40A8ED930,1730840418317,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853700703723880605
1853752081355559054,555A8F801779E4D93A116A41E9A1E03B098BAB4DC6C60272866C212C2DFCD3A0,1730823144653,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853708869253448139
1853767371208503547,555A8F801779E4D93A116A41E9A1E03B098BAB4DC6C60272866C212C2DFCD3A0,1730823125771,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853708869253448139
1853236322657333557,ACDA07373CF5EA6539E73A9CA2075CBEA809ACB2527C6F4F668F477B7C27FAFD,1730818846940,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1853192843759944015
1853251527240040566,ACDA07373CF5EA6539E73A9CA2075CBEA809ACB2527C6F4F668F477B7C27FAFD,1730818819198,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1853192843759944015
